name,memory_mib,cpu_milli,gpu_milli,gpu_spec,qos,time,from,offload,to,start,end,run,complete_cpu,complete_size_cpu,complete_gpu,complete_size_gpu,off_start,off_end,offload_success,complete_offload
openb-pod-1208,47104,643032.0,25.38,-1,1,25,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2108,30517,236000.0,13.57,-1,2,25,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-8138,47104,181597.0,71.675,1,1,25,27,0,27,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6872,16384,649440.0,54.120000000000005,2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-8136,32768,707520.0,44.22,-1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6009,30517,776000.0,45.59,-1,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3927,48128,121752.0,106.8,2,1,26,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6318,64512,639813.6,34.2,-1,1,26,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1478,48128,961020.0,84.3,1,1,26,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5107,30517,206400.0,165.12,-1,2,26,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7723,49152,904000.0,80.0,2,1,26,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1821,16384,172800.0,144.0,-1,1,26,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0214,30517,460000.0,26.45,-1,2,26,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5878,49152,508500.0,45.0,-1,1,26,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7816,77824,220476.0,193.4,-1,1,26,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7334,49152,316400.0,28.0,-1,1,26,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3016,30517,164120.0,0.0,-1,2,26,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3529,48128,361380.0,31.7,-1,1,26,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2940,30517,304000.0,17.86,-1,2,26,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0240,30517,669040.0,91.993,-1,2,26,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0015,49152,721064.0,45.0665,2,1,26,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7204,30517,130400.0,76.61,0,2,26,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5524,15258,124720.0,99.776,0,2,26,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6700,24576,219600.0,54.9,2,1,26,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6933,64512,136568.4,73.0,0,1,26,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3927,48128,121752.0,106.8,2,1,26,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0797,30517,290400.0,79.86,1,2,26,27,0,27,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5834,30517,632320.0,0.0,-1,2,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5078,49152,807950.0,71.5,-1,1,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2483,15258,936000.0,74.88,-1,2,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5204,49152,598900.0,53.0,-1,1,27,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6267,47104,448931.6,177.19,0,1,27,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0104,30517,360000.0,14.4,-1,2,27,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1221,32768,960800.0,120.1,-1,1,27,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0696,48128,406980.0,35.7,0,1,27,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3634,30517,176672.0,0.0,-1,2,27,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3602,32768,147120.0,122.6,-1,1,27,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2387,48128,558600.0,49.0,2,1,27,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0875,22888,137200.0,78.89,-1,2,27,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2181,57344,188000.0,0.0,-1,1,27,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2440,30517,392000.0,23.03,-1,2,27,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7523,47104,607308.0,33.15,0,1,27,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5732,41560,401229.0,40.9,-1,1,27,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7555,77824,672600.0,59.0,-1,1,27,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6708,57344,850000.0,0.0,-1,1,27,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0743,58368,110214.0,70.2,2,1,27,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0982,47104,200649.8,168.5,2,2,27,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2783,32768,471360.0,58.92,1,1,27,22,0,22,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2772,48128,530556.0,46.54,-1,1,27,22,0,22,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6723,30517,297600.0,174.84,0,2,27,22,0,22,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7205,125952,787200.0,48.0,-1,1,27,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0475,32768,379520.0,23.72,-1,1,27,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0224,30517,464000.0,26.68,-1,2,27,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1641,49152,473600.0,0.0,-1,2,27,25,0,25,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6167,49152,496070.0,43.9,2,1,27,27,0,27,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2505,58368,329857.0,21.009999999999998,-1,1,27,29,0,29,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2139,30517,896000.0,51.52,0,2,27,29,0,29,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0683,41560,283214.7,28.869999999999997,0,1,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6633,49152,545790.0,48.3,-1,1,28,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5511,16384,105280.0,131.6,2,1,28,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0571,16384,215640.0,179.7,1,1,28,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1751,41560,184624.2,188.2,0,1,28,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4458,262144,148544.0,185.68,-1,1,28,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6862,125952,142352.0,86.8,-1,1,28,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7618,49152,313010.0,27.7,1,1,28,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0756,48128,918840.0,80.6,0,1,28,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2562,16384,682800.0,56.9,0,1,28,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5352,49152,102830.0,91.0,-1,1,28,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3374,64512,231230.87999999998,123.6,-1,1,28,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4106,18432,309360.0,118.58800000000001,0,1,28,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2577,30517,488800.0,28.717000000000002,2,2,28,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3088,48128,262542.0,23.03,-1,1,28,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3117,24576,162240.0,40.56,-1,1,28,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1669,47104,391773.2,154.63,2,1,28,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6986,64512,377901.6,20.2,-1,1,28,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5339,15258,295200.0,118.08,0,2,28,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0145,30517,153512.0,42.2158,1,2,28,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3726,48128,420090.0,36.85,0,1,28,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6888,57344,172500.0,0.0,-1,1,28,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5709,47104,894290.8,48.815,-1,1,28,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6358,6144,105960.0,81.236,-1,1,28,22,0,22,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3619,30517,647840.0,25.913600000000002,2,2,28,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2905,32768,578080.0,36.13,-1,1,28,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7357,32768,363800.0,90.95,2,1,28,26,0,26,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1677,30517,635200.0,25.408,-1,2,28,26,0,26,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2679,30517,375160.0,30.012800000000006,-1,2,28,28,0,28,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4068,57344,139250.0,0.0,-1,1,28,28,0,28,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5001,49152,454400.0,0.0,-1,2,28,28,0,28,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6394,49152,944680.0,83.6,1,1,29,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6193,49152,161138.0,142.6,2,1,29,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6235,51200,149160.0,0.0,-1,1,29,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4566,48128,674880.0,59.2,1,1,29,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6286,49152,386460.0,34.2,-1,1,29,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3951,48128,370500.0,32.5,-1,1,29,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6792,47104,877619.6,34.638999999999996,2,1,29,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4230,15258,512400.0,20.496000000000002,0,2,29,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2704,48128,727320.0,63.8,-1,1,29,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1274,64512,100461.95999999999,53.7,2,1,29,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5384,49152,132210.0,117.0,2,1,29,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1802,58368,535841.0,34.13,0,1,29,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3526,51200,879340.0,0.0,-1,1,29,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6469,57344,125000.0,0.0,-1,1,29,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7437,47104,985148.8400000001,38.8831,-1,1,29,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2152,47104,202197.84,169.8,2,2,29,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1019,32768,429600.0,53.7,-1,1,29,22,0,22,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6942,49152,632800.0,56.0,-1,1,29,22,0,22,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6713,57344,135000.0,0.0,-1,1,29,22,0,22,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4542,22888,532000.0,42.56,0,2,29,25,0,25,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1680,30517,205600.0,56.54,-1,2,29,25,0,25,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5465,64512,836247.6,44.7,-1,1,29,25,0,25,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0435,37888,116966.3,103.50999999999999,-1,1,29,26,0,26,0,0,0,0,0,0,0,0,0,0,0
openb-pod-8081,125952,755876.0,46.089999999999996,2,1,29,26,0,26,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0017,327680,117247.416,106.58856,0,3,29,26,0,26,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2782,48128,139536.0,122.4,-1,1,29,29,0,29,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0550,15360,936000.0,78.0,-1,1,29,29,0,29,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2859,32768,144120.0,120.1,0,1,29,29,0,29,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6688,31250,709880.0,177.47,-1,1,30,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1154,41560,552695.4,56.339999999999996,-1,1,30,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4703,49152,628280.0,55.6,0,1,30,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1885,58368,390459.0,24.869999999999997,-1,1,30,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3477,32768,307360.0,38.42,0,1,30,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0638,30517,220000.0,12.65,1,2,30,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7581,49152,190970.0,169.0,1,1,30,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3461,49152,595200.0,0.0,-1,2,30,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0199,16384,810400.0,101.3,-1,1,30,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3585,15258,177600.0,71.03999999999999,-1,2,30,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2976,32768,519360.0,32.46,-1,1,30,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7623,49152,244080.0,21.6,2,1,30,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5725,16384,898800.0,68.908,-1,1,30,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5273,31250,109040.0,0.0,-1,1,30,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7947,49152,413580.0,36.6,2,1,30,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2592,48128,151278.0,132.7,1,1,30,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7756,49152,251990.0,22.3,2,1,30,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5819,49152,684780.0,60.6,-1,1,30,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5648,49152,616980.0,54.6,2,1,30,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2974,77824,976990.0,82.1,2,1,30,25,0,25,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3458,48128,103740.0,91.0,-1,1,31,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4359,41560,217683.9,22.19,-1,1,31,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6384,6144,276400.0,27.639999999999997,-1,1,31,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5193,49152,411320.0,36.4,1,1,31,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3688,48128,524400.0,46.0,2,1,31,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2918,58368,120890.0,77.0,-1,1,31,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5902,49152,198428.0,175.6,1,1,31,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5788,24576,167136.0,139.28,1,1,31,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0847,57344,268750.0,0.0,-1,1,31,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7996,47104,341640.52,28.689999999999998,2,2,31,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0072,64512,654780.0,35.0,-1,1,31,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6686,77824,838059.6,73.514,-1,1,31,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2936,58368,879200.0,56.0,-1,1,31,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5334,57344,142500.0,0.0,-1,1,31,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3374,64512,231230.87999999998,123.6,2,1,31,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4045,64512,131835.276,70.47,2,1,31,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7351,47104,103123.28,56.29,1,1,31,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4796,15258,295680.0,118.272,2,2,31,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0268,41560,195219.0,199.0,-1,1,31,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2423,48128,507414.0,44.510000000000005,2,1,31,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6783,64512,715393.92,38.239999999999995,2,1,31,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0421,32768,144000.0,120.0,0,1,31,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1420,58368,320751.0,20.43,-1,1,31,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2608,57344,464550.0,0.0,-1,1,31,22,0,22,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0074,65536,122864.0,76.78999999999999,-1,1,31,22,0,22,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5897,47104,268168.16000000003,105.84400000000001,-1,1,32,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0232,32768,579680.0,36.230000000000004,-1,1,32,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1067,15258,115160.0,46.064,2,2,32,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3365,47104,607308.0,33.15,-1,1,32,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6644,49152,892700.0,79.0,1,1,32,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6956,49152,161590.0,143.0,-1,1,32,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2072,48128,234908.4,20.606,2,1,32,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0083,10600,456720.0,60.5,1,2,32,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1490,47104,919297.6,50.18,-1,1,32,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1711,30517,372000.0,148.8,-1,2,32,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2058,30517,443616.0,0.0,-1,2,32,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0153,16384,125988.0,104.99000000000001,2,1,32,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0585,30517,174400.0,102.46,-1,2,32,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0816,22888,438000.0,25.185,-1,2,32,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6688,31250,709880.0,177.47,2,1,32,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5131,24576,895680.0,74.64,-1,3,32,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0354,12288,420480.0,32.2368,-1,1,32,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7779,49152,323180.0,28.6,2,1,32,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1989,57344,268375.0,0.0,-1,1,32,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5252,49152,384200.0,34.0,0,1,32,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4097,16384,132400.0,165.5,1,1,32,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0075,16384,973600.0,121.7,-1,1,32,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3828,18432,155160.0,118.95599999999999,2,1,32,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0975,24576,164560.0,41.14,2,1,32,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5939,30517,151600.0,87.17,-1,2,32,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6277,30517,400400.0,32.032,1,2,32,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7408,41560,101337.3,103.3,-1,1,32,22,0,22,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5992,32768,580320.0,36.269999999999996,-1,1,32,22,0,22,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7833,22888,169800.0,45.28,1,2,32,22,0,22,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0194,15258,308720.0,169.796,1,2,32,25,0,25,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4007,47104,345332.0,29.0,-1,2,32,26,0,26,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5787,30517,108560.0,43.42399999999999,-1,2,32,26,0,26,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5534,49152,485900.0,43.0,1,1,32,29,0,29,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6523,57344,662500.0,0.0,-1,1,32,29,0,29,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7723,49152,904000.0,80.0,2,1,32,29,0,29,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5171,49152,257640.0,22.8,2,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7569,49152,205660.0,182.0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0843,57344,473750.0,0.0,-1,1,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5822,58368,408676.0,28.78,-1,1,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4131,47104,157185.6,62.04,-1,1,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6365,125952,461496.0,28.139999999999997,2,1,33,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6404,24576,652440.0,54.370000000000005,-1,1,33,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6635,57344,156425.0,0.0,-1,1,33,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7597,49152,519800.0,46.0,2,1,33,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6332,15258,970800.0,38.832,2,2,33,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6279,30517,516000.0,41.28,-1,2,33,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7948,47104,112923.56400000001,44.570100000000004,1,1,33,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2791,48128,137370.0,120.5,-1,1,33,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4625,49152,216508.0,191.6,-1,1,33,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5819,49152,684780.0,60.6,2,1,33,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1079,32768,282560.0,176.6,0,1,33,29,0,29,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4387,57344,426250.0,0.0,-1,1,33,29,0,29,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0164,64512,166501.2,89.0,-1,1,33,29,0,29,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6333,30517,100056.0,81.2955,-1,2,34,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0060,30517,103456.0,0.0,-1,2,34,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6939,57344,243750.0,0.0,-1,1,34,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1837,51200,792000.0,0.0,-1,1,34,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5823,47104,289364.4,114.21,2,1,34,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0997,65536,191408.0,119.63,-1,1,34,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6981,30517,126400.0,74.26,-1,2,34,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0445,48128,393642.0,34.53,-1,1,34,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5675,64512,978428.4,52.3,-1,1,34,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7394,41560,892710.0,91.0,-1,1,34,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2200,57344,433750.0,0.0,-1,1,34,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4566,48128,674880.0,59.2,-1,1,34,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4717,49152,542400.0,48.0,1,1,34,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6141,30517,105040.0,61.711,-1,2,34,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4493,48128,160284.0,140.6,1,1,34,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7314,47104,281743.27999999997,111.202,-1,1,34,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5245,30517,201040.0,0.0,-1,2,34,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3710,48128,969000.0,85.0,2,1,34,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6027,47104,972883.6,38.399,-1,1,34,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6805,49152,720940.0,63.8,2,1,34,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5766,47104,468817.95999999996,185.03900000000002,1,1,34,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5594,41560,433602.0,44.2,2,1,34,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4931,57344,693750.0,0.0,-1,1,34,26,0,26,0,0,0,0,0,0,0,0,0,0,0
openb-pod-8097,125952,390320.0,23.8,2,1,34,26,0,26,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6161,49152,331090.0,29.3,-1,1,34,26,0,26,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7164,64512,447121.2,23.9,-1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2686,48128,478800.0,42.0,-1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4909,49152,176506.0,156.2,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1663,30517,154000.0,88.55,-1,2,35,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6193,49152,161138.0,142.6,-1,1,35,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0506,58368,521083.0,33.19,0,1,35,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3924,64512,181841.76,97.2,-1,1,35,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4577,57344,711250.0,0.0,-1,1,35,10,0,10,0,0,0,0,0,0,0,0,0,0,0
