name,memory_mib,cpu_milli,gpu_milli,gpu_spec,qos,time,from,offload,to,start,end,run,complete_cpu,complete_size_cpu,complete_gpu,complete_size_gpu,off_start,off_end,offload_success,complete_offload
openb-pod-2531,15258,478000.0,191.2,-1,2,127,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6881,30517,289600.0,159.28,-1,2,127,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5287,49152,157522.0,139.4,-1,1,127,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2800,48128,331740.0,29.1,2,1,127,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5243,125952,781624.0,47.660000000000004,2,1,127,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1232,16384,720000.0,90.0,-1,1,127,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7149,22888,180200.0,144.16,-1,2,127,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7649,49152,362730.0,32.1,-1,1,127,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3507,32768,580320.0,36.269999999999996,2,1,127,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0109,15258,144560.0,57.824,-1,2,127,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1768,49152,464000.0,0.0,-1,2,127,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0756,48128,918840.0,80.6,2,1,127,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7130,31250,120960.0,75.6,-1,1,127,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7610,49152,177410.0,157.0,2,1,127,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0997,65536,191408.0,119.63,-1,1,127,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7694,49152,115260.0,102.0,2,1,127,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7695,49152,440700.0,39.0,-1,1,127,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4186,48128,141360.0,124.0,-1,1,127,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6632,49152,231876.0,20.52,0,1,128,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1952,32768,173120.0,108.2,0,1,128,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6091,58368,116269.6,81.88,-1,1,128,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0059,47104,205413.0,81.075,-1,1,128,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6950,47104,532049.4400000001,20.9996,-1,1,128,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0615,48128,105689.4,92.71000000000001,0,1,128,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2349,48128,189946.8,166.62,-1,1,128,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6311,32768,900528.0,112.566,1,1,128,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6339,77824,490200.0,43.0,-1,1,128,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2119,30000,976801.0,139.54299999999998,0,3,128,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2941,30517,574800.0,33.7695,-1,2,128,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0802,32768,508800.0,31.8,-1,1,128,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4503,48128,753540.0,66.1,-1,1,128,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7937,49152,745800.0,66.0,-1,1,128,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2118,48128,238260.0,20.9,-1,1,128,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3726,48128,420090.0,36.85,0,1,128,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5643,49152,632800.0,56.0,2,1,128,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0386,31250,136244.0,34.061,-1,1,128,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1335,49152,476800.0,0.0,-1,2,128,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7873,49152,136730.0,121.0,-1,1,128,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6111,49152,467200.0,0.0,-1,2,128,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0858,30517,838400.0,67.072,-1,2,128,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7807,49152,387590.0,34.3,0,1,128,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5989,47104,940732.0,37.13,-1,1,128,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0725,48128,820800.0,72.0,-1,1,128,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3184,58368,807137.0,51.410000000000004,-1,1,128,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3089,48128,585960.0,51.4,-1,1,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7550,47104,489418.8,26.714999999999996,2,1,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1177,30517,627200.0,36.848,2,2,129,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5997,48128,129618.0,113.7,0,1,129,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5970,31250,384000.0,0.0,-1,1,129,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5116,47104,632314.8,34.515,-1,1,129,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5296,58368,111754.0,78.7,-1,1,129,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7139,64512,164630.4,88.0,-1,1,129,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5347,57344,318000.0,0.0,-1,1,129,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2886,58368,175840.0,112.0,-1,1,129,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2742,77824,463386.0,38.94,-1,1,129,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0729,47104,102408.8,40.42,-1,1,129,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7665,49152,723200.0,64.0,-1,1,129,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2911,58368,309133.0,196.9,2,1,129,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6252,64512,428413.2,22.9,2,1,129,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5788,24576,167136.0,139.28,2,1,129,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5798,32768,109640.0,137.05,1,1,129,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5104,49152,117181.0,103.7,-1,1,129,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6938,30517,920800.0,36.832,0,2,129,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4258,48128,174648.0,153.2,-1,1,129,22,0,22,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4440,16384,950520.0,79.21000000000001,2,1,129,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6902,49152,665118.0,58.86,2,1,129,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0052,15258,146840.0,117.47200000000001,-1,2,129,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1728,16384,239600.0,29.95,-1,1,130,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0750,51200,301840.0,0.0,-1,1,130,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7600,49152,305100.0,27.0,0,1,130,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2517,58368,343202.0,21.86,-1,1,130,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5439,15258,224000.0,179.2,-1,2,130,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6506,47104,629933.2,34.385000000000005,0,1,130,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3426,48128,354540.0,31.1,-1,1,130,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7224,47104,584682.8,23.077,2,1,130,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2061,48128,291498.0,25.57,0,1,130,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2259,15258,121200.0,66.66,0,2,130,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6872,16384,649440.0,54.120000000000005,2,1,130,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0021,30517,258500.16,142.17508800000002,2,1,130,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0386,31250,136244.0,34.061,-1,1,130,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6576,30517,214600.0,171.68,-1,2,130,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5362,49152,476800.0,0.0,-1,2,130,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0012,32768,349097.12,43.63714,2,1,130,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-8040,49152,915300.0,81.0,-1,1,130,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7851,49152,497200.0,44.0,-1,1,130,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6186,41560,493443.0,50.3,-1,1,130,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6823,41560,716130.0,73.0,1,1,131,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0371,31250,190880.0,47.72,-1,1,131,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6410,41560,311958.0,31.8,-1,1,131,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5157,49152,231876.0,20.52,2,1,131,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7283,47104,172666.0,94.25,0,1,131,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4859,47104,103004.2,40.655,-1,1,131,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6883,64512,173984.4,93.0,0,1,131,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7701,49152,598900.0,53.0,-1,1,131,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6269,47104,607308.0,33.15,2,1,131,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1745,30517,532000.0,30.59,0,2,131,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3689,64512,617364.0,33.0,-1,1,131,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0406,30517,776000.0,45.59,1,2,131,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2137,41560,562113.0,57.3,0,1,131,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7223,47104,170284.4,67.21,0,1,131,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5536,30517,164880.0,0.0,-1,2,131,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2877,30517,794000.0,21.835,-1,2,132,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2205,48128,376200.0,33.0,-1,1,132,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3374,64512,231230.87999999998,123.6,2,1,132,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1001,30517,504000.0,29.61,1,2,132,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2050,16384,373600.0,46.7,-1,1,132,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4841,49152,107915.0,95.5,0,1,132,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3101,48128,282720.0,24.8,-1,1,132,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0199,16384,810400.0,101.3,-1,1,132,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1373,57344,546250.0,0.0,-1,1,132,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6470,47104,145634.84,57.480999999999995,2,1,132,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6389,49152,809080.0,71.6,-1,1,132,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2784,58368,323891.0,20.630000000000003,-1,1,132,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7923,49152,644100.0,57.0,0,1,132,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5448,49152,118198.0,104.6,-1,1,132,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2529,77824,484449.0,40.71,0,1,132,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6660,49152,300580.0,26.6,-1,1,132,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0262,16384,422320.0,52.79,1,1,133,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5946,30517,275360.0,110.144,-1,2,133,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2094,24576,185960.0,46.489999999999995,-1,1,133,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2517,58368,343202.0,21.86,-1,1,133,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6727,57344,822500.0,0.0,-1,1,133,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7618,49152,313010.0,27.7,2,1,133,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1661,47104,607308.0,23.97,1,1,133,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4708,49152,768400.0,68.0,-1,1,133,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5039,49152,216621.0,191.7,2,1,133,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7602,49152,349170.0,30.9,-1,1,133,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2596,64512,101210.28,54.1,2,1,133,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6087,58368,123809.8,87.19,-1,1,133,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0960,51200,398145.0,0.0,-1,1,133,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0104,30517,360000.0,14.4,0,2,133,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5132,64512,185209.2,99.0,2,1,133,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1496,64512,173610.24,92.8,0,1,133,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7790,49152,765010.0,67.7,-1,1,133,22,0,22,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7264,64512,134697.6,72.0,-1,1,133,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5277,58368,230466.0,162.3,1,1,133,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1102,24576,157440.0,39.36,-1,1,133,24,0,24,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2304,24576,171120.0,42.78,1,1,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2850,48128,631560.0,55.4,-1,1,134,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4605,48128,102144.0,89.6,0,1,134,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0417,57344,150750.0,0.0,-1,1,134,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3064,48128,459192.0,40.28,1,1,134,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0266,57344,306250.0,0.0,-1,1,134,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6570,22888,169836.0,45.2896,2,2,134,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6623,51200,119042.0,0.0,-1,1,134,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1417,64512,151534.8,81.0,2,1,134,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3617,15258,370560.0,20.3808,-1,2,134,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6328,15258,245240.0,134.882,1,2,134,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5270,58368,539600.0,38.0,0,1,134,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3919,30517,315520.0,25.2416,1,2,134,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2588,57344,168750.0,0.0,-1,1,134,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1661,47104,607308.0,23.97,-1,1,134,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5192,49152,447480.0,39.6,2,1,134,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7642,49152,779700.0,69.0,2,1,134,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1963,57344,270000.0,0.0,-1,1,134,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6471,47104,121461.6,47.94,-1,1,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5521,15258,814400.0,32.576,2,2,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7255,15360,136800.0,114.0,-1,1,135,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1889,58368,334881.0,21.330000000000002,-1,1,135,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3898,41560,951570.0,97.0,-1,1,135,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6425,49152,349170.0,30.9,-1,1,135,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1497,57344,140250.0,0.0,-1,1,135,6,0,6,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7740,49152,745800.0,66.0,2,1,135,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0619,16384,195816.0,163.18,1,1,135,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5894,49152,666700.0,59.0,-1,1,135,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6187,49152,331090.0,29.3,0,1,135,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7301,64512,143677.44,76.8,-1,1,135,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7365,49152,134470.0,119.0,-1,1,135,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0827,30517,862400.0,0.0,-1,2,135,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7658,49152,258770.0,22.9,1,1,135,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2497,16384,115280.0,144.1,-1,1,135,20,0,20,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5216,30517,480400.0,192.16,-1,2,135,22,0,22,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7284,47104,114316.8,45.12,-1,1,135,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5271,49152,755970.0,66.9,-1,1,135,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0483,47104,650534.04,25.6761,-1,1,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6446,49152,460800.0,0.0,-1,2,136,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6825,47104,809744.0,44.2,-1,1,136,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1088,16384,720120.0,60.010000000000005,1,1,136,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2358,48128,153900.0,135.0,2,1,136,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6167,49152,496070.0,43.9,-1,1,136,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1839,51200,714450.0,0.0,-1,1,136,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1577,32768,269600.0,168.5,-1,1,136,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4033,15258,166960.0,66.78399999999999,2,2,136,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2917,6144,539400.0,41.354,0,1,136,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7381,30517,193600.0,113.74,1,2,137,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7657,15258,706160.0,40.604200000000006,1,2,137,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2854,16384,191520.0,159.6,-1,1,137,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3009,77824,356524.0,29.96,1,1,137,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4570,15258,196200.0,156.95999999999998,-1,2,137,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3681,48128,268812.0,23.580000000000002,2,1,137,5,0,5,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3028,51200,769538.0,0.0,-1,1,137,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2844,64512,593043.6,31.7,-1,1,137,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1976,51200,150458.0,0.0,-1,1,137,9,0,9,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2703,58368,208182.0,132.6,1,1,137,11,0,11,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5090,49152,848630.0,75.1,-1,1,137,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2822,77824,384370.0,32.3,-1,1,137,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2696,48128,376200.0,33.0,1,1,137,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3076,48128,591660.0,51.9,-1,1,137,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4584,47104,158019.16,86.255,-1,1,137,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7800,49152,170630.0,151.0,-1,1,137,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5722,41560,321179.4,32.739999999999995,0,1,137,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2883,30517,174312.0,0.0,-1,2,137,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3300,22888,423880.0,33.910399999999996,-1,2,137,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2732,22888,127800.0,34.08,-1,2,137,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0592,30517,512000.0,29.44,-1,2,137,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0333,22888,133560.0,35.616,0,2,137,17,0,17,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6746,49152,121023.0,107.1,-1,1,137,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1780,58368,431750.0,27.5,-1,1,137,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6207,49152,428270.0,37.9,-1,1,137,21,0,21,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1032,51200,270468.0,0.0,-1,1,137,22,0,22,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4089,48128,738150.0,64.75,-1,1,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5369,49152,483200.0,0.0,-1,2,138,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3168,47104,571584.0,31.2,2,1,138,1,0,1,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7249,49152,689300.0,61.0,0,1,138,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4442,30517,138880.0,0.0,-1,2,138,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5565,262144,496665.6,62.0832,-1,1,138,3,0,3,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6845,24576,177880.0,44.47,2,1,138,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3844,47104,369148.0,14.57,1,1,138,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6440,49152,644100.0,57.0,-1,1,138,4,0,4,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3927,48128,121752.0,106.8,0,1,138,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1338,16384,648000.0,54.0,0,1,138,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5285,49152,519800.0,46.0,0,1,138,8,0,8,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6345,32768,115200.0,144.0,-1,1,138,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3757,73728,687486.0,46.14,-1,1,138,10,0,10,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2738,30517,417600.0,24.534,-1,2,138,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2846,47104,351286.0,138.65,0,1,138,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7729,49152,106220.0,94.0,-1,1,138,12,0,12,0,0,0,0,0,0,0,0,0,0,0
openb-pod-8118,47104,130988.0,51.7,-1,1,138,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4561,48128,454860.0,39.9,0,1,138,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-5725,16384,898800.0,68.908,2,1,138,13,0,13,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4368,47104,179453.56,97.955,-1,1,138,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6210,49152,112435.0,99.5,0,1,138,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-1846,51200,478940.0,0.0,-1,1,138,14,0,14,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7634,49152,711900.0,63.0,-1,1,138,15,0,15,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7676,49152,116390.0,103.0,-1,1,138,16,0,16,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2169,57344,937500.0,0.0,-1,1,138,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4237,41560,243189.9,24.79,-1,1,138,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2645,57344,103875.0,0.0,-1,1,138,18,0,18,0,0,0,0,0,0,0,0,0,0,0
openb-pod-4809,49152,108932.0,96.4,-1,1,138,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7996,47104,341640.52,28.689999999999998,-1,2,138,19,0,19,0,0,0,0,0,0,0,0,0,0,0
openb-pod-7739,49152,384200.0,34.0,2,1,138,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-0796,16384,242652.0,20.220999999999997,-1,1,138,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6753,49152,449062.0,39.739999999999995,2,1,138,23,0,23,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2404,51200,166320.0,0.0,-1,1,139,2,0,2,0,0,0,0,0,0,0,0,0,0,0
openb-pod-2593,49152,457600.0,0.0,-1,2,139,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-3359,47104,242923.2,132.6,-1,1,139,7,0,7,0,0,0,0,0,0,0,0,0,0,0
openb-pod-6717,64512,179596.8,96.0,0,1,139,10,0,10,0,0,0,0,0,0,0,0,0,0,0
